scene,psf_config,assumed_fwhm_m,snr,noise_std,lam,noise_model,rmse_vs_no_psf,rmse_std,noise_penalty,noise_penalty_std,regularization_noise_gain,regularization_noise_gain_std,regularization_noise_gain_pct,regularization_noise_gain_pct_std,n_realizations,n_cells
forest,matched,12.5,100.0,0.0011270532394166124,0.1,white,0.027082486683326957,3.7440046073970246e-06,5.3523796042611456e-05,3.7440046073967993e-06,0.0001802759721063106,6.364059885690242e-06,0.7397385086367121,0.025962841812556165,10,169683
forest,matched,12.5,100.0,0.0011270532394166124,1.0,correlated,0.03364138103747305,1.4046723433766184e-06,1.9213168658130387e-05,1.404672343378287e-06,1.0755585217803523e-05,7.923565164211336e-07,0.04450670389489226,0.0032794740564000406,10,169683
forest,matched,12.5,100.0,0.0011270532394166124,1.0,white,0.033632812179849605,3.253343157820657e-06,1.0644311034684745e-05,3.253343157820308e-06,0.0002231554571142373,7.510110648399005e-06,0.9156884778172406,0.0306105193439962,10,169683
forest,matched,12.5,inf,0.0,0.0,none,0.02413627011666226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,169683
forest,matched,12.5,inf,0.0,0.001,none,0.02416088965150329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,169683
forest,matched,12.5,inf,0.0,0.01,none,0.024433052995801795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,169683
forest,matched,12.5,inf,0.0,0.1,none,0.027028962887284343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,169683
forest,matched,12.5,inf,0.0,1.0,none,0.03362216786881492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,169683
urban,matched,12.5,5.0,0.026019069664488588,0.0,correlated,0.07374400516894217,3.256179347325164e-05,0.005429716826936372,3.256179347324977e-05,0.0,0.0,0.0,0.0,10,169675
urban,matched,12.5,5.0,0.026019069664488588,0.0,white,0.10408882040151786,0.0001708362625003776,0.03577453205951207,0.00017083626250037823,0.0,0.0,0.0,0.0,10,169675
urban,matched,12.5,5.0,0.026019069664488588,0.001,correlated,0.0738171787670304,3.168795985635937e-05,0.005421845685697087,3.168795985635876e-05,7.871141239285117e-06,1.0549458889865944e-06,0.010673129808288495,0.0014262550817969741,10,169675
urban,matched,12.5,5.0,0.026019069664488588,0.001,white,0.10296815895958648,0.000158064736947824,0.03457282587825318,0.00015806473694782326,0.0012017061812588854,1.4369951945823488e-05,1.1544852182868843,0.012128125202332618,10,169675
urban,matched,12.5,5.0,0.026019069664488588,0.01,correlated,0.07460764211858381,2.740406554718389e-05,0.005343106589428865,2.740406554718646e-05,8.661023750750619e-05,6.405749082163783e-06,0.11744428017953075,0.008640316676999878,10,169675
urban,matched,12.5,5.0,0.026019069664488588,0.01,white,0.0961699681205875,9.1370338131803e-05,0.02690543259143257,9.137033813180306e-05,0.008869099468079494,9.182340920094162e-05,8.520602340244093,0.07530520747953016,10,169675
urban,matched,12.5,5.0,0.026019069664488588,0.1,correlated,0.0824206346684113,1.8847647893663054e-05,0.004683541929448148,1.8847647893661763e-05,0.0007461748974882234,1.7929904996881367e-05,1.0118365097869442,0.023909333145432702,10,169675
urban,matched,12.5,5.0,0.026019069664488588,0.1,white,0.08717643474242201,5.59012033856097e-05,0.009439342003458851,5.590120338561181e-05,0.026335190056053216,0.0001856101142884149,25.300500327886464,0.13920806266972977,10,169675
urban,matched,12.5,5.0,0.026019069664488588,1.0,correlated,0.10273404120560285,2.0773345750778826e-05,0.0033427657092685303,2.077334575078282e-05,0.0020869511176678417,3.6821617908298935e-05,2.82997835050499,0.04887676002355808,10,169675
urban,matched,12.5,5.0,0.026019069664488588,1.0,white,0.10129016952495225,3.971319384452682e-05,0.0018988940286179174,3.971319384453254e-05,0.03387563803089415,0.00018126367958020575,32.54476190753854,0.12253394912575162,10,169675
