scene,method,n_cells,rmse,mae,bias,corr,psnr
region__water__lake_victoria,psf_aware,29925,0.0030997058641244303,0.002438607236795258,-2.525807447799963e-06,0.6456144283959765,21.469829232438677
region__water__lake_victoria,classical_nearest,29925,0.0036118963926524564,0.002865282482932086,-2.4398227059651936e-06,0.5009267224046408,20.141533249328813
region__water__lake_victoria,classical_linear,29925,0.0036960265688286836,0.0029339945419639374,-1.9665840474784425e-06,0.45245784718147947,19.941537241181585
region__water__lake_victoria,classical_cubic,29925,0.00360790110800463,0.0028635184907524805,-2.094004412143551e-06,0.5068078561131789,20.151146428940244
region__water__lake_victoria,richardson_lucy,29925,0.0033674341354145484,0.002665639585981094,-3.8252501385154185e-06,0.5925848879935962,20.750256730929255
